"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"599","I’m so mad at my dad, he didn’t invest in bitcoin when I told him to in 2017, didn’t invest in Tesla when I told hi… https://t.co/CUK2dyqabD",FALSE,2,NA,2020-03-07 02:35:17,TRUE,NA,"1236118192998608897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LordGella",0,FALSE,FALSE,NA,NA
"600","@chevyjohnson2 @Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla Guess my priorities sit beyond broom broo… https://t.co/Svq90mk2pQ",FALSE,0,"chevyjohnson2",2020-03-07 02:35:17,TRUE,"1236116954336747521","1236118191643824129","1067172194","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jiu_Jase",0,FALSE,FALSE,NA,NA
"601","RT @T_E_S_L_A_: Ronal Trun es “pro vida y pro Dios” dice “la Pastora” y yo soy Nikola Tesla <U+2728>",FALSE,0,NA,2020-03-07 02:35:08,FALSE,NA,"1236118153505247235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsmenosH",2,TRUE,FALSE,NA,NA
"602","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:35:02,FALSE,NA,"1236118128918024192",NA,"<a href=""https://twitter.com/world_news_eng"" rel=""nofollow"">world_news_eng</a>","world_news_eng",55,TRUE,FALSE,NA,NA
"603","@Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla A boring soulless quiet EV or a roaring engine? The more… https://t.co/jXPVfHkqMT",FALSE,0,"Kristennetten",2020-03-07 02:35:02,TRUE,"1236047185549987840","1236118127890575360","985686123123949568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e30325ialpina",0,FALSE,FALSE,NA,NA
"604","@childishhangel A tesla <U+0001F495>",FALSE,0,"childishhangel",2020-03-07 02:34:59,FALSE,"1236112412589395968","1236118115437641728","3428054488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","namiilee",0,FALSE,FALSE,NA,NA
"605","RT @alex_avoigt: <U+0001F1E8><U+0001F1F3> Tesla Inc has secured Chinese government approval to sell longer-range MIC model 3 vehicles in <U+0001F1E8><U+0001F1F3>

The vehicles will ha…",FALSE,0,NA,2020-03-07 02:34:58,FALSE,NA,"1236118109905276934",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrowStu",37,TRUE,FALSE,NA,NA
"606","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:57,FALSE,NA,"1236118105895641088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crfpeters",55,TRUE,FALSE,NA,NA
"607","RT @QNarrative: @KaliforniaNati2 @sonia_riki Donald Trump's uncle was given the sole task of tidying up Tesla's effects after his childless…",FALSE,0,NA,2020-03-07 02:34:56,FALSE,NA,"1236118105413173248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","corkychad",5,TRUE,FALSE,NA,NA
"608","Thank you @Tesla and @toc_fremont https://t.co/OIIpPQCQSq",FALSE,6,NA,2020-03-07 02:34:56,FALSE,NA,"1236118104637231104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teslaownersSV",2,FALSE,FALSE,NA,NA
"609","@elonmusk Can you hook me up with a tesla",FALSE,0,"elonmusk",2020-03-07 02:34:55,FALSE,"1236116600245256192","1236118098253660160","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","viveclol",0,FALSE,FALSE,NA,NA
"610","@elonmusk Please make it work. So my Tesla stocks will bounce back <U+0001F62B>",FALSE,0,"elonmusk",2020-03-07 02:34:55,FALSE,"1236116600245256192","1236118097758531585","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lobochristian2",0,FALSE,FALSE,NA,NA
"611","RT @ReformedAnon: @neekolul Look like I may be voting for Bernie @ex_Tesla",FALSE,0,NA,2020-03-07 02:34:54,FALSE,NA,"1236118093404856327",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galtzo",1,TRUE,FALSE,NA,NA
"612","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:52,FALSE,NA,"1236118085397966848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EkasithSomsook",55,TRUE,FALSE,NA,NA
"613","@Kristennetten @AtinuchPandum @Tesla @elonmusk @RandyPobst @thirdrowtesla it'll be car farts<U+0001F600>",FALSE,4,"Kristennetten",2020-03-07 02:34:51,FALSE,"1236047185549987840","1236118082625474562","985686123123949568","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MPT55555",0,FALSE,FALSE,NA,NA
"614","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:49,FALSE,NA,"1236118075436683264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BLacC__",55,TRUE,FALSE,NA,NA
"615","@marialauraadr @elonmusk Ok Elon a time traveller I guess he spends all his time just flying around to each factory… https://t.co/jAINtWeTPa",FALSE,0,"marialauraadr",2020-03-07 02:34:43,TRUE,"1236117612603551744","1236118047888306176","770640318886731776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottKrs",0,FALSE,FALSE,NA,NA
"616","RT @Havenlust: ""Crystals are living beings at the beginning of creation. All things have a frequency and a vibration."" – Nikola Tesla <U+0001F60D> htt…",FALSE,0,NA,2020-03-07 02:34:28,FALSE,NA,"1236117984881631232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ackles_clara",78,TRUE,FALSE,NA,NA
"617","RT @LightworkerCain: The Tesla Connection...

Nikola Tesla &gt; John Trump &gt; Donald Trump

#BraveNewWorld https://t.co/FPM2dvpcnL",FALSE,0,NA,2020-03-07 02:34:26,FALSE,NA,"1236117976383983616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dustinrayevans",45,TRUE,FALSE,NA,NA
"618","RT @Teslarati: Tesla #ModelY VINs are going out to reservation holders ahead of imminent nationwide deliveries https://t.co/heJOw9nRju",FALSE,0,NA,2020-03-07 02:34:23,FALSE,NA,"1236117965482782720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarvjotL",43,TRUE,FALSE,NA,NA
"619","New restoration project coming on Saturday! I'll finally get to talk about how much I love the Tesla CyberTruck <U+0001F61C>",FALSE,0,NA,2020-03-07 02:34:14,FALSE,NA,"1236117927063105536",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","chihibot",0,FALSE,FALSE,NA,NA
"620","@MelbTeslaMatt @Tesla Wish I had it down the back panel glass like some of the early models did.",FALSE,1,"MelbTeslaMatt",2020-03-07 02:34:13,FALSE,"1236116436440891393","1236117924055633923","176663378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mortchad",0,FALSE,FALSE,NA,NA
"621","RT @OC_Pain_Doc: @bradleydick @ghost_scot @Tesla @elonmusk I hate Tesla because of their sales/service and I have a model s and model x (wh…",FALSE,0,NA,2020-03-07 02:34:10,FALSE,NA,"1236117909216169984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",1,TRUE,FALSE,NA,NA
"622","Does Jeff Besos think dressing like that makes people respect him? This is Tesla not a New Jersey mall!",FALSE,0,NA,2020-03-07 02:34:08,FALSE,NA,"1236117902539001856",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","stephfinebot",0,FALSE,FALSE,NA,NA
"623","@Tesla_H963 @BajalanOmar <U+0001F622><U+0627><U+0643><U+0648> <U+062D><U+0627><U+0644><U+0647> <U+0633><U+0645><U+0639><U+062A> <U+0639><U+0646><U+0647><U+0627> <U+0627><U+0646><U+0648> <U+0627><U+0643><U+0648> <U+0648><U+0627><U+062D><U+062F> <U+0645><U+0643><U+0627><U+0646> <U+0645><U+0633><U+0627><U+0641><U+0631> <U+0627><U+0628><U+062F> <U+0648><U+0644><U+0627> <U+0627><U+062D><U+062A><U+0643> <U+0628><U+0648><U+0627><U+062D><U+062F> <U+0645><U+0633><U+0627><U+0641><U+0631> <U+0648><U+0627><U+0643><U+062A><U+0634><U+0641><U+0648><U+0627> <U+0639><U+0646><U+062F><U+0647> <U+0627><U+0644><U+0645><U+0631><U+0636> <U+0001F937><U+200D><U+2640><U+FE0F>",FALSE,1,"Tesla_H963",2020-03-07 02:34:08,FALSE,"1236111459454615552","1236117901440147456","801243845954408448","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sumerian95",0,FALSE,FALSE,NA,NA
"624","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:05,FALSE,NA,"1236117890501394433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4Pradinho",55,TRUE,FALSE,NA,NA
"625","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:04,FALSE,NA,"1236117887145869315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Walton6BK",55,TRUE,FALSE,NA,NA
"626","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:34:01,FALSE,NA,"1236117874177118208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bugosen",55,TRUE,FALSE,NA,NA
"627","My prediction on self driving:

@Tesla is first to market (more data) and dominates for a time because they own the… https://t.co/onK092SJ76",FALSE,0,NA,2020-03-07 02:33:56,TRUE,NA,"1236117851976548353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravisseHansen",0,FALSE,FALSE,NA,NA
"628","@elonmusk Starship welds.... Why aren't you using welding tech used in Tesla cars. Robotic Welding continuous double sided welds.",FALSE,0,"elonmusk",2020-03-07 02:33:56,FALSE,"1236116600245256192","1236117849862598656","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Steve15470669",0,FALSE,FALSE,NA,NA
"629","@Robbo1992x @LawDog323 Nikola Tesla

Dr. John Trump

Donald J. Trump

POTUS",FALSE,0,"Robbo1992x",2020-03-07 02:33:53,FALSE,"1236115551212179456","1236117839381237760","154350597","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zillion62728931",0,FALSE,FALSE,NA,NA
"630","@Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla I actually like this. IF I had to have a sound, that’s o… https://t.co/9jFaCo7qUa",FALSE,0,"Kristennetten",2020-03-07 02:33:43,TRUE,"1236047185549987840","1236117796716785665","985686123123949568","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onceuponatesla",0,FALSE,FALSE,NA,NA
"631","RT @AcidGorilla: @petermunzon @sbalatan @elonmusk @Tesla LOL.  As long as you keep tweeting at your oppressor, they know they can safely le…",FALSE,0,NA,2020-03-07 02:33:41,FALSE,NA,"1236117786918711296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",1,TRUE,FALSE,NA,NA
"632","RT @FraudGuts: @edthegr8 @Tesla @elonmusk Bro 

@Tesla may have worst customer service experience in world. 

#teslaserviceissues

U r abou…",FALSE,0,NA,2020-03-07 02:33:31,FALSE,NA,"1236117747467051008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",1,TRUE,FALSE,NA,NA
"633","RT @elonmusk: @Tesla Raising art to new heights",FALSE,0,NA,2020-03-07 02:33:31,FALSE,NA,"1236117746552696833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ONE1KAEL",529,TRUE,FALSE,NA,NA
"634","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:33:30,FALSE,NA,"1236117741385461760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamiNJsupreme",55,TRUE,FALSE,NA,NA
"635","RT @CrimesElon: @nathanziarek @Tesla If you enjoy a car that breaks down a lot and for which service was abolished you should definitely ge…",FALSE,0,NA,2020-03-07 02:33:26,FALSE,NA,"1236117725967048708",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",1,TRUE,FALSE,NA,NA
"636","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:33:24,FALSE,NA,"1236117717226315777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngelaTsai19",55,TRUE,FALSE,NA,NA
"637","@3YearLetterman @elonmusk Wow, you’d think when some smart guy comes to reply to Elon, he’d fact check even one thi… https://t.co/4PPwjXpZT3",FALSE,0,"3YearLetterman",2020-03-07 02:33:23,TRUE,"1236033872883855361","1236117714294337536","911290549541289986","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaxQRockets",0,FALSE,FALSE,NA,NA
"638","@thestinkmarket After doing drugs all day at work at the local Tesla service center, I always enjoy driving to Vega… https://t.co/nxBxGwWV2b",FALSE,1,"thestinkmarket",2020-03-07 02:33:22,TRUE,"1236099140372881409","1236117709084954626","998667035637899264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nixons_Head_",0,FALSE,FALSE,NA,NA
"639","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:33:19,FALSE,NA,"1236117694866313216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trueedread",55,TRUE,FALSE,NA,NA
"640","RT @ChineseWSJ: <U+83AB><U+65AF><U+79D1><U+536B><U+751F><U+90E8><U+5468><U+4E94><U+8868><U+793A>,<U+8FD9><U+4E9B><U+56FD><U+5BB6><U+5305><U+62EC><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+3001><U+4F0A><U+6717><U+3001><U+610F><U+5927><U+5229><U+3001><U+6CD5><U+56FD><U+3001><U+5FB7><U+56FD><U+3001><U+897F><U+73ED><U+7259><U+3001><U+745E><U+58EB><U+3001><U+632A><U+5A01><U+3001><U+82F1><U+56FD><U+548C><U+7F8E><U+56FD><U+3002><U+4FC4><U+7F57><U+65AF><U+6B64><U+524D><U+5B9E><U+65BD><U+4E86><U+4E00><U+7CFB><U+5217><U+63AA><U+65BD><U+6765><U+963B><U+6B62><U+75AB><U+60C5><U+8513><U+5EF6>,<U+5305><U+62EC><U+9650><U+5236><U+98DE><U+5F80><U+4E2D><U+56FD><U+3001><U+97E9><U+56FD><U+548C><U+4F0A><U+6717><U+7684><U+822A><U+73ED>,<U+4EE5><U+53CA><U+6536><U+7D27><U+5BF9><U+4F0A><U+6717><U+548C><U+4E2D><U+56FD><U+516C><U+6C11><U+53D1><U+653E><U+7684><U+7B7E><U+8BC1><U+3002>https://t.co/F…",FALSE,0,NA,2020-03-07 02:33:17,FALSE,NA,"1236117688013000704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","taizidang19732",5,TRUE,FALSE,NA,NA
"641","@elonmusk @LeeHudson_ @LockheedMartin why don't you make a tesla race car without a driver to prove this?? Then we… https://t.co/3xgAv1eObc",FALSE,0,"elonmusk",2020-03-07 02:33:17,TRUE,"1233478599170195457","1236117687333457920","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MBerkayAyaz",0,FALSE,FALSE,NA,NA
"642","Verdad 66 de 366.

Tesla y la electricidad.",FALSE,3,NA,2020-03-07 02:33:15,FALSE,NA,"1236117681100730368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Josephine_3",0,FALSE,FALSE,NA,NA
"643","If u love me buy me a Tesla",FALSE,0,NA,2020-03-07 02:33:10,FALSE,NA,"1236117657096720385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wtfshania",0,FALSE,FALSE,NA,NA
"644","RT @WSJ: Some kitchen knives cost about as much as a Tesla. Are they worth it? https://t.co/JBpsGMchor",FALSE,0,NA,2020-03-07 02:33:03,FALSE,NA,"1236117629569384449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sangrasa",17,TRUE,FALSE,NA,NA
"645","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:33:01,FALSE,NA,"1236117623135494156",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YJacquez_",55,TRUE,FALSE,NA,NA
"646","@arctechinc @dennis_p Oh, and 2020.8.1, which is rolling out right know was suppose to bring FSD features to Canada… https://t.co/gqWYLwWuYx",FALSE,1,"mymodl3",2020-03-07 02:33:01,TRUE,"1236116235483369476","1236117621096865793","1074073695939813377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mymodl3",0,FALSE,FALSE,NA,NA
"647","@PollsTesla I'm really concerned about the environment. My wife and I have 13 cars and fly 420,000 miles a year. Wh… https://t.co/MHuiHRUwyE",FALSE,2,"PollsTesla",2020-03-07 02:32:58,TRUE,"1236106369050304513","1236117606693621760","1010845229182803968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_angell",0,FALSE,FALSE,NA,NA
"648","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:32:56,FALSE,NA,"1236117598900834307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moonmon26462569",55,TRUE,FALSE,NA,NA
"649","@UnknownProxies a tesla!!! <U+0001F973>",FALSE,0,"UnknownProxies",2020-03-07 02:32:53,FALSE,"1236117240438829058","1236117585810337792","1161674019919339526","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","47Cooks",0,FALSE,FALSE,NA,NA
"650","@tesla_addicted Nooooo https://t.co/NbYF6FqLRu",FALSE,1,"tesla_addicted",2020-03-07 02:32:52,FALSE,"1236113660688424960","1236117584824528896","863210001082576898","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeslaTap",0,FALSE,FALSE,NA,NA
"651","@Tesla_H963 @BajalanOmar <U+0627><U+0648><U+064A><U+0644><U+064A> <U+064A><U+0627><U+0628><U+0647> <U+0648><U+0633><U+0646> <U+0647><U+0633><U+0647> <U+0627><U+0630><U+0627> <U+0627><U+0639><U+0644><U+0642> <U+0628><U+0627><U+0644><U+0645><U+0646><U+0634><U+0646> <U+0645><U+0627><U+0644><U+062A><U+062C> <U+0644><U+0627><U+0632><U+0645> <U+0627><U+0644><U+0628><U+0633> <U+0643><U+0645><U+0627><U+0645><U+0629> <U+0644><U+0648> <U+0644><U+0627><U+061F> <U+0001F602><U+0001F602><U+0001F602>",FALSE,4,"Tesla_H963",2020-03-07 02:32:50,FALSE,"1236111459454615552","1236117575030972417","801243845954408448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliAdonis82",0,FALSE,FALSE,NA,NA
"652","RT @mark27883625: We have a confirmation from the Preacher: Tesla is still production constrained, so expect 150k deliveries for Q1.
$TSLA…",FALSE,0,NA,2020-03-07 02:32:50,FALSE,NA,"1236117574338871297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhenomenalPoto",1,TRUE,FALSE,NA,NA
"653","RT @jpr007: Almost overnight the Tesla Model 3 has become one of the best-selling cars in Europe

In December 2019 only the Volkswagen Golf…",FALSE,0,NA,2020-03-07 02:32:48,FALSE,NA,"1236117565291868160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphone_robm",75,TRUE,FALSE,NA,NA
"654","I was just driving behind a red Tesla and realized it has stickers all over it that said “student driver”....imagin… https://t.co/JNWujTBfT7",FALSE,2,NA,2020-03-07 02:32:46,TRUE,NA,"1236117556932427778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahCLandry",0,FALSE,FALSE,NA,NA
"655","RT @jgrano305: Just got word, some Model Ys are being transported to holding lots away from Tesla Fremont Factory, I do not know the reason…",FALSE,0,NA,2020-03-07 02:32:38,FALSE,NA,"1236117524917284867",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocobasilisk",6,TRUE,FALSE,NA,NA
"656","@anderson46n2 @SergioJSiano @elonmusk He is privileged enough that he can avoid crowds and public transportation, a… https://t.co/LPphKCfsTl",FALSE,8,"anderson46n2",2020-03-07 02:32:35,TRUE,"1236102078893711360","1236117510145093633","1123362787017641984","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","caitf_19",0,FALSE,FALSE,NA,NA
"657","RT @AfMusk: My financial advisor said my Tesla stock is way too much of my overall net worth.  

What part of ALL IN don't you understand,…",FALSE,0,NA,2020-03-07 02:32:34,FALSE,NA,"1236117510002335746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","italy982",12,TRUE,FALSE,NA,NA
"658","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:32:26,FALSE,NA,"1236117474413654017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaHufana",55,TRUE,FALSE,NA,NA
"659","RT @TechQn: Sometimes you have to wonder what the fools in charge of the Eurozone are thinking. 
And here I thought climate change was a hu…",FALSE,0,NA,2020-03-07 02:32:22,FALSE,NA,"1236117457661722624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tesla_LA",1,TRUE,FALSE,NA,NA
"660","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:32:21,FALSE,NA,"1236117452557357056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeenGray2",55,TRUE,FALSE,NA,NA
"661","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 02:32:20,FALSE,NA,"1236117448262205440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nVFlTnQlRq2VrjQ",55,TRUE,FALSE,NA,NA
"662","@tEsLa_zero_ <U+63A8><U+3057><U+304C><U+88AB><U+308B><U+306E><U+5B09><U+3057><U+3044><U+3067><U+3059><U+3088><U+306D><U+2728>
<U+68D7><U+304B><U+3063><U+3053><U+7F8E><U+3057><U+304F><U+3066><U+3001><U+79C1><U+3082><U+597D><U+304D><U+3067><U+3059>!
<U+3044><U+3064><U+304B><U+304A><U+8FCE><U+3048><U+3057><U+305F><U+3044><U+3067><U+3059><U+0001F97A><U+0001F4A6><U+0001F4A6>(<U+7B11>)",FALSE,0,"tEsLa_zero_",2020-03-07 02:32:16,FALSE,"1235958666320175105","1236117433083027457","737886811863830529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yo_kokurama1",0,FALSE,FALSE,NA,NA
"663","Interesting that @elonmusk won’t/hasn’t converted his homes to solar. Or, has he? <U+0001F9D0> https://t.co/kP4Xq5YmLt",FALSE,0,NA,2020-03-07 02:32:12,FALSE,NA,"1236117417639673856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettydarntasty",0,FALSE,FALSE,NA,NA
"664","@lklundin @vita_tetzlaff @elonmusk You should have said your NEW Tesla Model3.  Give it a few years ... I was signi… https://t.co/zlITFmkBar",FALSE,0,"lklundin",2020-03-07 02:32:12,TRUE,"1234867214555197440","1236117417194999808","881886431735631874","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lconly",0,FALSE,FALSE,NA,NA
"665","Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,210,NA,2020-03-07 02:32:11,FALSE,NA,"1236117412375822337",NA,"<a href=""https://trueanthem.com/"" rel=""nofollow"">True Anthem</a>","Reuters",55,FALSE,FALSE,NA,NA
"666","RT @TeslaratiApp: Tesla #ModelY walkaround video w/ Volvo XC90 comparison provides a great perspective on overall size https://t.co/LNpDOlc…",FALSE,0,NA,2020-03-07 02:32:07,FALSE,NA,"1236117395514617856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AerialEng",69,TRUE,FALSE,NA,NA
"667","@elonmusk Good luck !",FALSE,0,"elonmusk",2020-03-07 02:31:58,FALSE,"1236116600245256192","1236117356998316032","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kirk_Tesla",0,FALSE,FALSE,NA,NA
"668","@C4liCrypto @d1rtydan I liked cuz of the Tesla, McDonalds, and mostly the color of the Tesla.

so pimp",FALSE,2,"C4liCrypto",2020-03-07 02:31:53,FALSE,"1236116851479855106","1236117334600933377","925662419292102657","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CryptoAtNight",0,FALSE,FALSE,NA,NA
"669","RT @TeslaParaTodos: Parece que el Tesla Firmware 2020.8.1 arregla dos cosas importantes en Europa:
- Los cambios de carril se ejecutan sin…",FALSE,0,NA,2020-03-07 02:31:45,FALSE,NA,"1236117304414519296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PerertLaykom",7,TRUE,FALSE,NA,NA
